datetime,system power,pump flow,lube tank pressure,lube gearbox pressure,lube gearbox temperature
2019-11-07 04:09:48,2.608,9.07,9.837,44.636,88.39
2019-11-07 04:10:18,2.604,9.068,9.755,44.654,88.568
2019-11-07 04:10:48,2.61,9.068,9.618,44.599,88.441
2019-11-07 04:11:18,2.61,9.067,9.575,44.592,88.359
2019-11-07 04:11:48,2.607,9.068,9.555,44.554,88.407
2019-11-07 04:12:18,2.605,9.068,9.53,44.563,88.343
2019-11-07 04:12:48,2.602,9.069,9.497,44.551,88.482
2019-11-07 04:13:18,2.592,9.072,9.505,44.587,88.577
2019-11-07 04:13:48,2.582,9.072,9.485,44.581,88.366
2019-11-07 04:14:18,2.594,9.07,9.52,44.607,88.268
2019-11-07 04:14:48,2.604,9.068,9.479,44.608,88.591
2019-11-07 04:15:18,2.612,9.067,9.469,44.595,88.572
2019-11-07 04:15:48,2.624,9.064,9.472,44.533,88.703
2019-11-07 04:16:18,2.642,9.07,9.466,44.594,88.781
2019-11-07 04:16:48,2.652,9.07,9.462,44.589,88.69
2019-11-07 04:17:18,2.662,9.068,9.475,44.558,89.087
2019-11-07 04:17:48,2.672,9.072,9.506,44.621,89.074
2019-11-07 04:18:18,2.678,9.07,9.507,44.606,88.893
2019-11-07 04:18:48,2.665,9.072,9.506,44.574,88.944
2019-11-07 04:19:18,2.637,9.069,9.548,44.599,88.521
2019-11-07 04:19:48,2.611,9.072,9.512,44.546,88.177
2019-11-07 04:20:18,2.585,9.071,9.541,44.55,88.074
2019-11-07 04:20:48,2.523,9.072,9.52,44.549,88.173
2019-11-07 04:21:18,2.499,9.071,9.521,44.546,88.629
2019-11-07 04:21:48,2.493,9.069,9.538,44.579,88.615
2019-11-07 04:22:18,1.445,5.82,9.524,44.489,88.76
2019-11-07 04:22:48,0.955,4.32,9.516,44.526,89.297
2019-11-07 04:23:18,0.948,4.32,9.513,44.601,89.627
2019-11-07 04:23:48,0.943,4.318,9.55,44.628,89.187
2019-11-07 04:24:18,0.939,4.326,9.536,44.587,88.591
2019-11-07 04:24:48,0.955,4.317,9.568,44.56,87.823
2019-11-07 04:25:18,1.032,4.308,9.644,44.513,87.562
2019-11-07 04:25:48,1.173,4.651,9.649,44.5,87.355
2019-11-07 04:26:18,1.86,6.736,9.674,44.478,86.937
2019-11-07 04:26:48,2.378,8.251,9.745,44.395,85.693
2019-11-07 04:27:18,2.661,9.124,9.828,44.398,85.437
2019-11-07 04:27:48,2.67,9.124,9.801,44.346,85.691
2019-11-07 04:28:18,2.672,9.122,9.685,44.306,86.333
2019-11-07 04:28:48,2.688,9.119,9.788,44.258,86.971
2019-11-07 04:29:18,2.681,9.127,9.904,44.238,87.232
2019-11-07 04:29:48,2.687,9.118,10.137,44.325,87.523
2019-11-07 04:30:18,2.697,9.118,10.201,44.457,88.758
2019-11-07 04:30:48,2.71,9.121,10.35,44.599,89.921
2019-11-07 04:31:18,2.705,9.122,10.153,44.7,90.315
2019-11-07 04:31:48,2.696,9.127,9.94,44.593,90.489
2019-11-07 04:32:18,2.691,9.128,9.906,44.629,90.546
2019-11-07 04:32:48,2.688,9.128,9.919,44.701,90.338
2019-11-07 04:33:18,2.686,9.123,9.82,44.7,89.665
2019-11-07 04:33:48,2.683,9.124,9.782,44.655,89.061
2019-11-07 04:34:18,2.681,9.123,9.748,44.637,89.039
2019-11-07 04:34:48,2.678,9.12,9.811,44.64,88.708
2019-11-07 04:35:18,2.678,9.12,9.772,44.629,88.407
2019-11-07 04:35:48,2.686,9.123,9.676,44.557,88.328
2019-11-07 04:36:18,2.688,9.124,9.744,44.514,88.27
2019-11-07 04:36:48,2.682,9.124,9.727,44.57,88.268
2019-11-07 04:37:18,2.677,9.125,9.751,44.598,88.338
2019-11-07 04:37:48,2.669,9.12,9.751,44.57,88.179
2019-11-07 04:38:18,2.66,9.121,9.842,44.586,88.204
2019-11-07 04:38:48,2.653,9.124,9.81,44.592,88.574
2019-11-07 04:39:18,2.644,9.12,9.953,44.633,88.868
2019-11-07 04:39:48,2.637,9.122,9.842,44.667,88.551
2019-11-07 04:40:18,2.628,9.121,9.719,44.602,88.507
2019-11-07 04:40:48,2.624,9.124,9.649,44.601,87.946
2019-11-07 04:41:18,2.626,9.122,9.602,44.529,88.133
2019-11-07 04:41:48,2.633,9.123,9.595,44.514,88.299
2019-11-07 04:42:18,2.637,9.123,9.682,44.553,88.385
2019-11-07 04:42:48,2.645,9.117,9.803,44.611,88.508
2019-11-07 04:43:18,2.661,9.119,9.908,44.627,88.406
2019-11-07 04:43:48,2.658,9.122,9.781,44.595,88.313
2019-11-07 04:44:18,2.656,9.122,9.768,44.549,88.314
2019-11-07 04:44:48,2.658,9.119,9.703,44.556,88.22
2019-11-07 04:45:18,2.653,9.119,9.646,44.519,88.524
2019-11-07 04:45:48,2.649,9.124,9.78,44.552,88.651
2019-11-07 04:46:18,2.645,9.117,9.762,44.637,88.677
2019-11-07 04:46:48,2.641,9.119,9.705,44.56,88.696
2019-11-07 04:47:18,2.641,9.126,9.78,44.584,88.411
2019-11-07 04:47:48,2.64,9.123,9.691,44.583,88.58
2019-11-07 04:48:18,2.64,9.124,9.625,44.521,88.725
2019-11-07 04:48:48,2.642,9.125,9.651,44.577,88.99
2019-11-07 04:49:18,2.643,9.121,9.679,44.534,88.856
2019-11-07 04:49:48,2.645,9.123,9.812,44.605,88.612
2019-11-07 04:50:18,2.65,9.12,9.837,44.657,88.822
2019-11-07 04:50:48,2.668,9.12,9.691,44.641,88.913
2019-11-07 04:51:18,2.674,9.128,9.618,44.566,88.71
2019-11-07 04:51:48,2.672,9.122,9.751,44.578,88.517
2019-11-07 04:52:18,2.675,9.12,9.776,44.599,88.285
2019-11-07 04:52:48,2.681,9.121,9.736,44.582,88.069
2019-11-07 04:53:18,2.709,9.12,9.702,44.549,88.248
2019-11-07 04:53:48,2.723,9.122,9.704,44.585,88.356
2019-11-07 04:54:18,2.734,9.123,9.675,44.523,88.747
2019-11-07 04:54:48,2.748,9.117,9.731,44.592,88.658
2019-11-07 04:55:18,2.755,9.125,9.753,44.603,88.969
2019-11-07 04:55:48,2.745,9.122,9.723,44.631,88.715
2019-11-07 04:56:18,2.745,9.126,9.611,44.584,88.879
2019-11-07 04:56:48,2.745,9.124,9.57,44.556,88.903
2019-11-07 04:57:18,2.756,9.123,9.688,44.57,88.855
2019-11-07 04:57:48,2.775,9.123,9.766,44.597,88.823
2019-11-07 04:58:18,2.793,9.121,9.85,44.604,88.658
2019-11-07 04:58:48,2.794,9.126,9.675,44.624,88.521
2019-11-07 04:59:18,2.793,9.121,9.618,44.534,88.826
2019-11-07 04:59:48,2.792,9.126,9.546,44.639,88.89
2019-11-07 05:00:18,2.791,9.122,9.544,44.592,89.266
2019-11-07 05:00:48,2.794,9.121,9.576,44.559,88.924
2019-11-07 05:01:18,2.783,9.122,9.57,44.577,89.171
2019-11-07 05:01:48,2.848,9.116,9.579,44.594,88.908
2019-11-07 05:02:18,2.92,9.12,9.626,44.612,88.552
2019-11-07 05:02:48,2.942,9.122,9.621,44.561,88.708
2019-11-07 05:03:18,2.961,9.121,9.617,44.566,88.464
2019-11-07 05:03:48,2.978,9.119,9.678,44.581,88.604
2019-11-07 05:04:18,2.994,9.124,9.788,44.622,89.11
2019-11-07 05:04:48,2.999,9.111,9.768,44.625,88.864
2019-11-07 05:05:18,3.032,9.125,9.728,44.613,88.775
2019-11-07 05:05:48,3.028,9.123,9.741,44.615,88.996
2019-11-07 05:06:18,3.013,9.122,9.695,44.586,88.375
2019-11-07 05:06:48,3.026,9.117,9.6,44.562,88.677
2019-11-07 05:07:18,3.097,9.113,9.554,44.515,89.145
2019-11-07 05:07:48,3.091,9.122,9.626,44.561,88.825
2019-11-07 05:08:18,3.064,9.127,9.633,44.542,88.855
2019-11-07 05:08:48,2.967,9.136,9.747,44.606,89.248
2019-11-07 05:09:18,2.915,9.123,9.587,44.579,89.091
2019-11-07 05:09:48,2.937,9.12,9.527,44.556,89.008
2019-11-07 05:10:18,2.932,9.126,9.521,44.521,89.098
2019-11-07 05:10:48,2.921,9.123,9.543,44.535,89.387
2019-11-07 05:11:18,2.915,9.123,9.531,44.58,89.388
2019-11-07 05:11:48,2.907,9.125,9.545,44.596,89.569
2019-11-07 05:12:18,2.903,9.121,9.518,44.611,89.344
2019-11-07 05:12:48,2.869,9.051,9.551,44.569,89.477
2019-11-07 05:13:18,1.446,5.4,9.542,44.506,89.21
2019-11-07 05:13:48,1.007,4.328,9.576,44.52,89.664
2019-11-07 05:14:18,1.048,4.313,9.592,44.587,89.548
2019-11-07 05:14:48,1.125,4.313,9.576,44.594,89.193
2019-11-07 05:15:18,1.116,4.326,9.551,44.545,89.283
2019-11-07 05:15:48,1.113,4.374,9.575,44.564,88.332
2019-11-07 05:16:18,1.701,6.069,9.683,44.637,87.807
2019-11-07 05:16:48,2.535,8.066,9.705,44.505,87.019
2019-11-07 05:17:18,2.773,8.65,9.885,44.399,86.0
2019-11-07 05:17:48,2.79,8.703,9.821,44.314,85.851
2019-11-07 05:18:18,2.797,8.695,9.745,44.308,86.289
2019-11-07 05:18:48,2.799,8.699,9.736,44.233,87.178
2019-11-07 05:19:18,2.735,8.696,9.663,44.296,88.14
2019-11-07 05:19:48,2.71,8.705,9.806,44.399,89.823
2019-11-07 05:20:18,2.701,8.696,9.929,44.611,90.738
2019-11-07 05:20:48,2.683,8.701,9.914,44.672,91.084
2019-11-07 05:21:18,2.604,8.699,9.873,44.654,90.933
2019-11-07 05:21:48,2.593,8.698,9.882,44.684,90.621
2019-11-07 05:22:18,2.58,8.699,9.855,44.752,90.319
2019-11-07 05:22:48,2.572,8.699,9.796,44.618,90.008
2019-11-07 05:23:18,2.567,8.705,9.889,44.666,89.459
2019-11-07 05:23:48,2.573,8.698,9.795,44.618,89.138
2019-11-07 05:24:18,2.571,8.702,9.698,44.643,88.585
2019-11-07 05:24:48,2.567,8.703,9.695,44.563,88.095
2019-11-07 05:25:18,2.62,8.879,9.668,44.541,88.165
2019-11-07 05:25:48,2.687,9.11,9.687,44.541,88.276
2019-11-07 05:26:18,2.681,9.112,9.657,44.526,88.5
2019-11-07 05:26:48,2.672,9.11,9.688,44.566,88.571
2019-11-07 05:27:18,2.667,9.114,9.692,44.589,88.787
2019-11-07 05:27:48,2.661,9.119,9.646,44.586,89.335
2019-11-07 05:28:18,2.653,9.108,9.666,44.594,88.518
2019-11-07 05:28:48,2.648,9.114,9.612,44.568,88.798
2019-11-07 05:29:18,2.651,9.113,9.653,44.549,88.8
2019-11-07 05:29:48,2.652,9.111,9.625,44.562,88.558
2019-11-07 05:30:18,2.656,9.115,9.627,44.547,88.49
2019-11-07 05:30:48,2.666,9.113,9.58,44.521,88.608
2019-11-07 05:31:18,2.69,9.111,9.578,44.521,88.901
2019-11-07 05:31:48,2.702,9.115,9.604,44.523,88.886
2019-11-07 05:32:18,2.716,9.113,9.634,44.524,89.459
2019-11-07 05:32:48,2.726,9.115,9.608,44.603,89.484
2019-11-07 05:33:18,2.724,9.114,9.583,44.545,89.321
2019-11-07 05:33:48,2.721,9.115,9.657,44.572,89.292
2019-11-07 05:34:18,2.718,9.113,9.743,44.584,89.281
2019-11-07 05:34:48,2.716,9.118,9.799,44.629,89.409
2019-11-07 05:35:18,2.714,9.118,9.761,44.62,89.637
2019-11-07 05:35:48,2.711,9.11,9.777,44.655,89.413
2019-11-07 05:36:18,2.708,9.117,9.774,44.638,89.261
2019-11-07 05:36:48,2.707,9.112,9.837,44.632,88.342
2019-11-07 05:37:18,2.707,9.111,9.97,44.644,88.351
2019-11-07 05:37:48,2.708,9.112,10.104,44.611,87.883
2019-11-07 05:38:18,2.713,9.105,10.243,44.598,88.044
2019-11-07 05:38:48,2.722,9.116,10.372,44.686,87.98
2019-11-07 05:39:18,2.717,9.117,10.254,44.677,87.981
2019-11-07 05:39:48,2.713,9.113,10.192,44.579,88.24
2019-11-07 05:40:18,2.708,9.118,10.04,44.596,88.219
2019-11-07 05:40:48,2.7,9.115,9.911,44.522,88.316
2019-11-07 05:41:18,2.696,9.114,9.84,44.567,88.079
2019-11-07 05:41:48,2.694,9.109,9.794,44.477,88.19
2019-11-07 05:42:18,2.69,9.108,9.735,44.482,88.205
2019-11-07 05:42:48,2.688,9.115,9.715,44.529,88.274
2019-11-07 05:43:18,2.688,9.11,9.708,44.505,88.359
2019-11-07 05:43:48,2.698,9.116,9.693,44.536,88.749
2019-11-07 05:44:18,2.704,9.112,9.669,44.475,88.728
2019-11-07 05:44:48,2.708,9.113,9.708,44.479,88.384
2019-11-07 05:45:18,2.718,9.108,9.665,44.479,88.926
2019-11-07 05:45:48,2.734,9.115,9.676,44.595,89.022
2019-11-07 05:46:18,2.745,9.113,9.643,44.526,89.067
2019-11-07 05:46:48,2.74,9.111,9.61,44.517,89.622
2019-11-07 05:47:18,2.735,9.117,9.603,44.555,89.076
2019-11-07 05:47:48,2.769,9.109,9.589,44.544,89.034
2019-11-07 05:48:18,2.793,9.11,9.63,44.584,88.843
2019-11-07 05:48:48,2.806,9.112,9.687,44.535,88.696
2019-11-07 05:49:18,2.871,9.105,9.738,44.558,88.563
2019-11-07 05:49:48,2.904,9.112,9.795,44.545,88.767
2019-11-07 05:50:18,2.926,9.115,9.771,44.549,88.691
2019-11-07 05:50:48,2.957,9.106,9.708,44.512,88.449
2019-11-07 05:51:18,3.021,9.109,9.895,44.522,88.527
2019-11-07 05:51:48,3.093,9.108,10.011,44.613,88.677
2019-11-07 05:52:18,3.174,9.116,9.97,44.614,88.608
2019-11-07 05:52:48,3.156,9.129,9.954,44.554,88.21
2019-11-07 05:53:18,2.852,9.114,9.988,44.576,88.486
2019-11-07 05:53:48,2.866,9.114,9.921,44.596,88.794
2019-11-07 05:54:18,2.795,9.119,9.931,44.573,89.01
2019-11-07 05:54:48,2.767,9.112,9.797,44.606,89.284
2019-11-07 05:55:18,2.758,9.117,9.752,44.607,89.266
2019-11-07 05:55:48,2.758,9.112,9.729,44.61,89.486
2019-11-07 05:56:18,2.757,9.114,9.696,44.606,89.644
2019-11-07 05:56:48,2.756,9.109,9.691,44.596,89.521
2019-11-07 05:57:18,2.758,9.113,9.835,44.586,89.745
2019-11-07 05:57:48,2.767,9.109,9.821,44.641,89.621
2019-11-07 05:58:18,2.643,8.666,9.711,44.539,89.413
2019-11-07 05:58:48,0.636,2.651,9.675,44.344,88.338
2019-11-07 05:59:18,0.002,0.016,9.648,44.479,89.089
2019-11-07 05:59:48,0.0,,9.614,45.217,87.983
2019-11-07 06:00:18,0.0,,9.659,45.224,88.393
2019-11-07 06:17:18,0.001,0.299,9.828,45.034,86.667
2019-11-07 06:17:48,0.052,2.755,9.805,44.3,86.78
2019-11-07 06:18:18,0.093,4.024,9.745,44.296,86.623
2019-11-07 06:18:48,0.015,1.303,9.711,44.154,86.713
2019-11-07 06:19:18,0.0,,9.712,43.975,86.931
2019-11-07 06:19:48,0.0,,9.716,43.936,87.462
2019-11-07 06:28:48,0.164,0.938,9.78,44.447,87.432
2019-11-07 06:29:18,0.242,1.087,9.731,44.336,86.449
2019-11-07 06:29:48,1.028,3.39,9.768,44.347,86.42
2019-11-07 06:30:18,1.715,4.856,9.801,44.35,86.69
2019-11-07 06:30:48,1.785,4.971,9.781,44.316,87.017
2019-11-07 06:31:18,1.772,4.961,9.754,44.281,87.203
2019-11-07 06:31:48,1.804,5.054,9.734,44.26,87.531
2019-11-07 06:32:18,1.846,5.133,9.753,44.373,87.798
2019-11-07 06:32:48,1.894,5.275,9.73,44.431,88.341
2019-11-07 06:33:18,1.953,5.424,9.708,44.488,88.637
2019-11-07 06:33:48,2.018,5.598,9.735,44.565,88.809
2019-11-07 06:34:18,2.034,5.673,9.716,44.595,88.665
2019-11-07 06:34:48,2.097,5.848,9.709,44.551,88.451
2019-11-07 06:35:18,2.139,5.988,9.707,44.532,87.709
2019-11-07 06:35:48,2.178,6.122,9.707,44.504,87.554
2019-11-07 06:36:18,2.29,6.393,9.7,44.5,87.518
2019-11-07 06:36:48,2.371,6.616,9.739,44.479,87.097
2019-11-07 06:37:18,2.462,6.873,9.895,44.348,87.139
2019-11-07 06:37:48,2.58,7.188,9.95,44.326,86.559
2019-11-07 06:38:18,2.685,7.494,9.827,44.229,86.541
2019-11-07 06:38:48,2.94,8.167,9.754,44.246,87.012
2019-11-07 06:39:18,3.165,8.814,9.776,44.241,87.47
2019-11-07 06:39:48,3.156,9.044,9.722,44.344,87.948
2019-11-07 06:40:18,3.008,9.043,9.763,44.445,88.105
2019-11-07 06:40:48,2.975,9.041,9.805,44.437,88.283
2019-11-07 06:41:18,2.979,9.034,9.775,44.458,88.449
2019-11-07 06:41:48,2.969,9.041,9.889,44.419,88.485
2019-11-07 06:42:18,2.964,9.035,9.838,44.475,88.769
2019-11-07 06:42:48,2.959,9.042,9.819,44.478,88.848
2019-11-07 06:43:18,2.954,9.039,9.748,44.474,89.064
2019-11-07 06:43:48,2.957,9.039,9.799,44.521,89.342
2019-11-07 06:44:18,2.957,9.039,9.776,44.565,89.389
2019-11-07 06:44:48,2.96,9.03,9.747,44.502,89.153
2019-11-07 06:45:18,3.203,3.82,9.712,44.471,88.208
2019-11-07 06:45:48,0.006,0.018,9.685,44.26,88.357
2019-11-07 06:46:18,0.012,0.04,9.664,44.416,87.909
2019-11-07 06:46:48,0.734,0.021,9.648,44.48,86.934
2019-11-07 06:47:18,0.414,0.012,9.644,44.002,85.832
2019-11-07 06:47:48,0.247,0.016,9.669,43.953,85.313
2019-11-07 06:48:18,0.006,0.019,9.659,44.025,85.53
2019-11-07 06:48:48,0.376,0.022,9.673,43.911,86.056
2019-11-07 06:49:18,0.204,0.018,9.795,44.006,86.547
2019-11-07 06:49:48,0.011,0.03,9.82,44.011,86.82
2019-11-07 06:50:18,0.008,0.023,9.834,44.025,87.129
2019-11-07 06:50:48,0.281,0.019,9.819,43.758,87.331
2019-11-07 06:51:18,0.011,0.037,9.784,44.111,87.515
2019-11-07 06:51:48,0.987,0.01,9.769,44.084,87.328
2019-11-07 06:52:18,0.008,0.024,9.751,44.055,86.65
2019-11-07 06:52:48,0.007,0.022,9.817,44.034,87.14
2019-11-07 06:53:18,0.18,0.018,9.821,44.001,87.317
2019-11-07 06:53:48,0.012,0.037,9.847,44.243,87.417
2019-11-07 06:54:18,0.008,0.025,9.789,44.334,87.263
2019-11-07 06:54:48,0.005,0.018,9.785,44.028,86.693
2019-11-07 06:55:18,0.013,0.038,9.807,43.881,86.646
2019-11-07 06:55:48,0.087,0.018,9.854,44.16,87.072
2019-11-07 06:56:18,0.304,0.015,9.88,43.811,87.329
2019-11-07 06:56:48,0.009,0.029,10.009,44.329,87.351
2019-11-07 06:57:18,0.01,0.03,9.945,44.268,87.269
2019-11-07 06:57:48,0.019,0.067,10.045,44.274,87.088
2019-11-07 06:58:18,0.01,0.041,10.035,44.038,87.024
2019-11-07 06:58:48,0.005,0.022,9.983,43.715,87.214
2019-11-07 06:59:18,0.006,0.027,10.049,44.245,87.403
2019-11-07 06:59:48,2.094,0.024,9.964,44.059,87.266
2019-11-07 07:00:18,0.015,0.161,9.905,44.153,87.129
2019-11-07 07:00:48,0.0,,9.97,43.97,86.849
2019-11-07 07:01:18,0.0,,10.088,43.967,86.943
2019-11-07 07:19:48,0.075,4.655,9.85,44.324,87.347
2019-11-07 07:20:48,0.564,0.018,9.844,44.218,86.871
2019-11-07 07:21:18,0.0,,9.833,44.219,87.634
2019-11-07 07:27:18,0.312,0.968,9.86,44.247,87.132
2019-11-07 07:27:48,0.224,2.377,9.831,44.166,87.181
2019-11-07 07:28:18,0.128,1.275,9.845,44.159,87.18
2019-11-07 07:28:48,0.455,3.601,9.858,44.177,87.292
2019-11-07 07:29:18,0.904,6.037,9.853,44.206,87.44
2019-11-07 07:29:48,1.291,8.006,9.827,44.377,87.241
2019-11-07 07:30:18,1.647,9.907,9.844,44.296,86.915
2019-11-07 07:30:48,1.628,9.751,9.826,44.194,87.235
2019-11-07 07:31:18,1.623,9.719,9.836,44.246,87.583
2019-11-07 07:31:48,1.623,9.695,9.887,44.348,87.559
2019-11-07 07:32:18,1.622,9.693,10.002,44.422,87.416
2019-11-07 07:32:48,1.622,9.692,9.945,44.389,87.364
2019-11-07 07:33:18,1.622,9.694,10.003,44.365,87.296
2019-11-07 07:33:48,1.621,9.692,10.055,44.289,87.484
2019-11-07 07:34:18,1.622,9.688,10.128,44.443,87.639
2019-11-07 07:34:48,1.622,9.689,10.11,44.423,87.699
2019-11-07 07:35:18,1.622,9.689,10.111,44.417,87.529
2019-11-07 07:35:48,1.623,9.692,10.117,44.424,87.391
2019-11-07 07:36:18,1.621,9.694,10.208,44.349,87.37
2019-11-07 07:36:48,1.618,9.688,10.057,44.334,87.377
2019-11-07 07:37:18,1.605,9.69,10.002,44.316,87.518
2019-11-07 07:37:48,1.603,9.688,9.977,44.338,87.7
2019-11-07 07:38:18,1.607,9.683,9.972,44.326,87.908
2019-11-07 07:38:48,1.609,9.692,9.973,44.308,87.829
2019-11-07 07:39:18,1.614,9.692,9.944,44.353,87.943
2019-11-07 07:39:48,1.611,9.689,9.937,44.373,88.319
2019-11-07 07:40:18,1.61,9.687,9.9,44.4,88.501
2019-11-07 07:40:48,1.611,9.689,9.883,44.388,88.478
2019-11-07 07:41:18,1.611,9.692,9.903,44.398,88.347
2019-11-07 07:41:48,1.611,9.696,9.864,44.337,88.244
2019-11-07 07:42:18,1.609,9.686,9.828,44.355,88.056
2019-11-07 07:42:48,1.608,9.683,9.863,44.374,88.006
2019-11-07 07:43:18,1.607,9.696,10.042,44.394,88.211
2019-11-07 07:43:48,1.606,9.688,10.032,44.427,88.016
2019-11-07 07:44:18,1.605,9.693,10.118,44.416,88.391
2019-11-07 07:44:48,1.604,9.689,10.175,44.437,88.599
2019-11-07 07:45:18,1.606,9.693,10.287,44.486,89.029
2019-11-07 07:45:48,1.608,9.694,10.24,44.575,89.166
2019-11-07 07:46:18,1.608,9.682,10.19,44.576,88.52
2019-11-07 07:46:48,1.61,9.693,10.086,44.492,88.053
2019-11-07 07:47:18,1.611,9.691,10.081,44.459,87.909
2019-11-07 07:47:48,1.615,9.698,10.0,44.388,87.952
2019-11-07 07:48:18,1.617,9.691,10.0,44.372,87.62
2019-11-07 07:48:48,1.618,9.694,9.948,44.349,88.034
2019-11-07 07:49:18,1.618,9.692,10.056,44.404,87.749
2019-11-07 07:49:48,1.619,9.692,10.007,44.319,87.932
2019-11-07 07:50:18,1.617,9.687,9.961,44.325,88.331
2019-11-07 07:50:48,1.618,9.692,9.94,44.364,88.61
2019-11-07 07:51:18,1.617,9.692,9.904,44.388,88.838
2019-11-07 07:51:48,1.618,9.69,9.917,44.421,89.439
2019-11-07 07:52:18,1.619,9.688,9.949,44.455,89.334
2019-11-07 07:52:48,1.618,9.694,9.939,44.497,89.209
2019-11-07 07:53:18,1.618,9.695,9.892,44.459,89.238
2019-11-07 07:53:48,1.615,9.693,9.875,44.439,89.397
2019-11-07 07:54:18,1.615,9.693,9.85,44.419,90.168
2019-11-07 07:54:48,1.614,9.687,9.833,44.519,90.356
2019-11-07 07:55:18,1.613,9.697,9.882,44.475,90.151
2019-11-07 07:55:48,1.611,9.692,10.07,44.566,89.852
2019-11-07 07:56:18,1.609,9.69,10.101,44.656,90.49
2019-11-07 07:56:48,1.609,9.686,10.027,44.709,90.173
2019-11-07 07:57:18,1.61,9.688,10.098,44.61,89.916
2019-11-07 07:57:48,1.611,9.682,10.193,44.64,89.704
2019-11-07 07:58:18,1.615,9.689,10.111,44.612,89.938
2019-11-07 07:58:48,1.621,9.692,10.025,44.609,89.878
2019-11-07 07:59:18,1.622,9.693,9.978,44.547,89.964
2019-11-07 07:59:48,1.621,9.69,9.918,44.535,89.656
2019-11-07 08:00:18,1.623,9.687,9.894,44.525,89.883
2019-11-07 08:00:48,1.622,9.693,9.881,44.583,89.878
2019-11-07 08:01:18,1.619,9.695,9.83,44.582,89.86
2019-11-07 08:01:48,1.618,9.69,9.863,44.563,89.27
2019-11-07 08:02:18,1.617,9.692,9.829,44.53,89.137
2019-11-07 08:02:48,1.615,9.698,9.812,44.538,89.448
2019-11-07 08:03:18,1.612,9.69,9.839,44.565,89.653
2019-11-07 08:03:48,1.609,9.693,9.942,44.535,89.488
2019-11-07 08:04:18,1.607,9.691,9.951,44.508,89.557
2019-11-07 08:04:48,1.605,9.692,9.998,44.491,89.609
2019-11-07 08:05:18,1.602,9.69,9.969,44.48,89.576
2019-11-07 08:05:48,1.6,9.695,9.945,44.504,89.96
2019-11-07 08:06:18,1.599,9.694,9.882,44.552,89.842
2019-11-07 08:06:48,1.598,9.691,9.856,44.483,89.787
2019-11-07 08:07:18,1.598,9.688,9.86,44.557,89.807
2019-11-07 08:07:48,1.599,9.687,9.971,44.558,89.946
2019-11-07 08:08:18,1.599,9.687,9.985,44.573,89.752
2019-11-07 08:08:48,1.601,9.694,9.898,44.528,90.028
2019-11-07 08:09:18,1.605,9.692,9.856,44.528,90.022
2019-11-07 08:09:48,1.609,9.685,9.895,44.576,90.056
2019-11-07 08:10:18,1.612,9.692,9.868,44.576,90.094
2019-11-07 08:10:48,1.614,9.695,9.806,44.552,89.814
2019-11-07 08:11:18,1.614,9.693,9.796,44.513,89.489
2019-11-07 08:11:48,1.615,9.685,9.763,44.535,89.622
2019-11-07 08:12:18,1.616,9.692,9.756,44.51,89.835
2019-11-07 08:12:48,1.616,9.691,9.735,44.537,90.285
2019-11-07 08:13:18,1.615,9.688,9.752,44.579,90.236
2019-11-07 08:13:48,1.614,9.692,9.725,44.611,90.292
2019-11-07 08:14:18,1.615,9.692,9.716,44.61,90.356
2019-11-07 08:14:48,1.618,9.687,9.778,44.568,90.429
2019-11-07 08:15:18,1.622,9.688,9.817,44.632,90.343
2019-11-07 08:15:48,1.63,9.688,9.787,44.636,90.086
2019-11-07 08:16:18,1.634,9.686,9.774,44.683,89.756
2019-11-07 08:16:48,1.637,9.69,9.831,44.549,89.065
2019-11-07 08:17:18,1.637,9.691,9.817,44.508,89.856
2019-11-07 08:17:48,1.639,9.689,9.814,44.611,89.783
2019-11-07 08:18:18,1.639,9.697,9.771,44.607,89.976
2019-11-07 08:18:48,1.638,9.682,9.786,44.619,90.051
2019-11-07 08:19:18,1.635,9.689,9.834,44.579,89.713
2019-11-07 08:19:48,1.635,9.694,9.854,44.602,89.673
2019-11-07 08:20:18,1.638,9.691,9.808,44.582,89.794
2019-11-07 08:20:48,1.642,9.697,9.78,44.556,89.797
2019-11-07 08:21:18,1.643,9.696,9.804,44.604,89.666
2019-11-07 08:21:48,1.64,9.693,9.798,44.594,89.531
2019-11-07 08:22:18,1.637,9.698,9.79,44.565,89.727
2019-11-07 08:22:48,1.64,9.706,9.857,44.554,89.558
2019-11-07 08:23:18,1.64,9.706,9.811,44.512,89.88
2019-11-07 08:23:48,1.638,9.71,9.821,44.492,89.192
2019-11-07 08:24:18,1.637,9.709,9.901,44.447,89.987
2019-11-07 08:24:48,1.634,9.707,9.946,44.482,90.37
2019-11-07 08:25:18,1.635,9.702,9.916,44.573,90.437
2019-11-07 08:25:48,1.639,9.713,9.924,44.653,90.597
2019-11-07 08:26:18,1.64,9.702,9.882,44.648,90.6
2019-11-07 08:26:48,1.643,9.707,9.864,44.665,90.412
2019-11-07 08:27:18,1.645,9.708,9.85,44.648,90.196
2019-11-07 08:27:48,1.645,9.705,9.883,44.621,89.986
2019-11-07 08:28:18,1.647,9.707,9.903,44.572,89.801
2019-11-07 08:28:48,1.646,9.706,9.959,44.575,89.989
2019-11-07 08:29:18,1.646,9.709,9.925,44.634,90.312
2019-11-07 08:29:48,1.647,9.705,9.85,44.651,90.013
